sample_id_a,sample_id_b,theta_rms_distance,x_distance,x_to_noise_ratio,delta_mue_prior_width,delta_mui_prior_width,delta_b_prior_width,delta_tauA_prior_width,delta_g_LK_prior_width,delta_g_h_prior_width,delta_c_th2ctx_prior_width,delta_c_ctx2th_prior_width
959,1204,0.3082181560791474,0.49850113059003875,0.21628603468523064,-0.27193749975413106,-0.12740494124591345,-0.09806942567229293,-0.2999766832217572,-0.5164684345945715,-0.12901035137474548,-0.22337825130671263,-0.4867449542507529
30,954,0.35576784055955935,0.4988965805090846,0.21645760961186275,0.25692726485431217,0.20103107392787878,0.02026468235999357,0.2536119436845185,-0.10190210957080115,0.4085439080372453,-0.673001954331994,0.45955137722194195
199,1772,0.29001910991312063,0.4991656195780093,0.2165743383208313,-0.32643179502338193,-0.20897815562784627,0.011487008072435634,-0.5346013521775602,-0.01034894213080395,-0.2466965597122906,-0.3687638724222779,-0.19943781662732363
306,674,0.2846653184254827,0.49933001566046575,0.2166456652940524,-0.026375219225883595,0.08124197646975506,0.20606549642980054,-0.10866596270352591,0.07588115520775318,-0.5325499251484872,0.4652861598879099,0.284339539706707
329,1813,0.32725724769063697,0.4993665563312354,0.21666151929377384,0.08618383482098624,0.051919386722147465,0.35685126390308153,-0.241694174706936,0.4504210622981191,-0.23518647626042366,0.47108893375843763,0.42518193647265434
284,1954,0.30604144659294613,0.49953252817111204,0.21673352994513154,-0.17542898654937739,-0.11057624500244811,-0.07249945029616367,-0.1410096203908321,0.23437374830245994,0.012038969434797736,0.30720902141183615,-0.7291743578389289
1064,1994,0.28080559456563714,0.49962584001180144,0.21677401540599298,-0.37948120292276166,0.026340457610786183,-0.11184249073266983,-0.45318591874092823,-0.1020064065232873,0.2726578200235962,0.09676965419203043,-0.41727242060005665
1614,1890,0.3863218629774808,0.49976549449143837,0.21683460767303747,0.344551797024906,0.03641784470528364,-0.24902022443711702,0.47142698895186186,0.09126024041324876,-0.32274906523525715,0.47389908600598574,-0.6727438159286978
1425,1970,0.25593732142834313,0.4998917985696702,0.21688940756529249,0.3390485569834708,-0.1646925080567596,0.11064765509217983,0.4287609616294503,0.041029484011232964,0.16724646836519252,-0.39484749361872673,0.017763587646186338
1222,1398,0.44549272847437404,0.5000696716003363,0.2169665818185077,0.045879012905061245,0.11251851078122821,0.09472935833036922,0.08175702113658212,0.29486205894500017,-0.7715533524751664,0.9315434070304037,0.0852975929155946
49,681,0.2823551932653657,0.500260966453971,0.2170495794343794,0.13747024443000577,0.14705946296453493,0.15371063817292485,0.02645611111074664,-0.27061582170426846,-0.4067588848993182,-0.5174173386767508,-0.25794919207692135
583,655,0.4295753996704245,0.5010428913313943,0.21738883529716846,0.022991435602307334,0.14779864158481332,-0.19827825482934713,0.5371049428358674,-0.6765451338142155,-0.29104419797658937,0.02495468594133854,0.7635891446843744
1324,1792,0.36218349025117397,0.5018817417282305,0.2177527895891298,0.4081648048013448,-0.13520470820367325,-0.04509774129837729,0.7697145463898779,-0.21063904371112585,-0.02548467554152012,-0.32976650446653366,0.3409951785579326
34,222,0.29657384347486965,0.503172087179281,0.2183126352622008,-0.38045746833086,0.15759784821420963,0.019804701209068576,-0.353020324371755,-0.5120354248210788,0.2771416837349535,0.08498316444456577,0.25067486334592104
1249,1569,0.31824889778540255,0.503216322510759,0.21833182776518878,0.008796656504272637,0.11966186948120619,0.1909139929339289,-0.052011399529874325,0.1291230246424674,0.45037429872900236,0.1906583607196808,-0.7077067401260138
365,1915,0.2883717014487114,0.5033972147671165,0.21841031197802602,0.24933159351348883,-0.13922832999378423,0.07567533012479499,0.5029633743688466,-0.027920306660234817,0.36468117870390426,0.025757216848433018,0.4365557041019203
394,1094,0.3531252719382499,0.5044901560363576,0.21888450936447568,-0.1745626218616959,0.07212215941399325,0.07371391076594558,-0.3825497953221201,0.501401006244123,-0.35943033918738365,0.022471806965768337,0.6550036184489726
437,1311,0.33555291968921913,0.5056308111598188,0.2193794084899898,0.6206982163712385,-0.07778218761086475,0.16162221971899338,0.6845109192654492,0.05203060805797577,0.055362775921821705,-0.06382105313241482,0.07019588537514188
334,954,0.3784037632621922,0.5057412363358746,0.21942731895998266,0.22572188451886144,-0.18735787458717856,-0.0036700237542389713,0.1735628033056857,-0.15916282590478648,-0.2630663439631461,-0.9545570351183413,-0.1536507941782475
870,1146,0.25515443082216505,0.5057546433987187,0.219433135918624,0.1538019236177205,0.018345410004257823,-0.010675862431526184,0.3026988403871656,-0.09133512247353781,-0.4800934018567204,-0.28883071523159737,0.28782487660646433
756,1036,0.3560684284288347,0.5060018405207017,0.21954038800295939,-0.13672825228422908,0.15229675732553039,0.05756975617259741,-0.19064219575375335,-0.2502268962562084,0.42955998424440606,-0.19376830756664276,0.8050147378817203
279,617,0.3114370241313404,0.5061128650534706,0.21958855851747144,-0.5639495598152275,-0.009351822547614519,-0.35795891657471685,-0.40718859899789084,0.20414089690893877,0.15941482130438087,0.28530478198081244,-0.12407677713781595
127,167,0.35095770997669656,0.5061234815913151,0.2195931647434789,-0.13588591106235978,-0.07257760316133532,-0.05169930402189493,-0.0952885933220387,0.8074543215334414,0.254426645115018,0.46633079275488853,0.12532151769846678
30,1614,0.3211254637744903,0.5062318730694783,0.219640192847463,0.03339626360684633,0.09508689865469933,-0.06959799490869034,0.15513463225215685,-0.07450677733868372,0.5425672028213738,-0.4827877376228571,0.502882307395339
199,1747,0.42616102266701056,0.5073500695946298,0.22012534780014598,-0.30349553655833006,-0.08128682337701293,0.19513844233006247,-0.832234882749617,0.6917680883780124,-0.1765843983739614,0.016226254403591128,-0.336906973272562
153,1437,0.31063135697938404,0.5076343434023372,0.22024868644646184,0.2741906363517045,-0.09949519112706207,-0.10094737634062767,0.47138986364007024,-0.19607399683445703,-0.6347314082086086,0.001429063268005848,0.11456495989114043
286,1318,0.2517316930401582,0.507950028148384,0.22038565344160638,0.07928283046931006,0.02604839578270901,0.25834168866276747,-0.12508274242281892,0.09757374599575996,0.6338393986225128,0.0290939062833786,-0.07403297256678332
735,1653,0.34228765260870897,0.5083138055663909,0.22054348653449352,-0.6304829148575667,-0.047157730907201434,-0.1450186232104898,-0.6903708251193167,-0.0534381419420242,0.011226579546928461,0.06310441903769969,0.18151590414345276
776,1070,0.40837983031662495,0.5086073677808048,0.22067085516696552,-0.679521042853594,-0.09743927791714668,-0.11850721016526239,-0.7164462506771089,0.2342044562101363,-0.16447007656097404,0.10959133971482515,0.4916277471929789
689,1123,0.29553488822283625,0.509457039258951,0.22103950443076129,0.5349829001352191,0.0511484527960418,0.07388044986873837,0.5411650324240328,0.12277093995362531,-0.18994880095124256,-0.06938288547098637,-0.23583669122308482
11,1001,0.42933224358452987,0.5096912934321955,0.22114114092289833,-0.44980327133089343,0.028285947628319374,-0.13530472666025184,-0.5780645618215203,0.08549144770950076,-0.25665515009313833,-0.03622569981962441,-0.9189816992729902
11,387,0.47524307082126976,0.5108754294245593,0.22165490521068096,-0.07488209381699568,0.17623905278742322,-0.05024183727800857,0.02289646305143833,-0.734843311831355,0.6296155126765368,-0.748740630224347,-0.519719992764294
708,1706,0.4199308437922408,0.5113224113019424,0.2218488384475443,-0.43157406337559256,0.09707829356193542,-0.017980578355491328,-0.7964349994435905,-0.17581444419920433,0.6351315919309855,-0.029001728631556034,0.38115478958934546
328,682,0.32904919833264534,0.5116842125015891,0.22200581411322295,-0.4955092435702685,-0.030292480252683274,-0.10495779663324362,-0.4220575103536247,-0.11772868130356079,-0.22576264198869478,0.08901725057512522,-0.5981959458440542
132,782,0.4270580968900549,0.5123671910038483,0.22230213984442854,-0.640891682356596,0.1306737614795569,-0.19197036139667067,-0.6855357242748141,-0.025811905041336902,-0.24960643704980612,-0.12239050958305597,-0.6681693280115724
1426,1982,0.3535665406246298,0.513346617220755,0.22272708614790185,-0.46683580242097433,-0.13813168369233642,0.046701994724571705,-0.6989161716774106,0.3357589757069944,0.017463097348809242,0.30063510686159134,0.26262702140957117
1074,1800,0.34047388148268903,0.5136683885537916,0.22286669394701655,0.34367024805396795,-0.03681478556245554,0.06008575763553409,0.6458943570032716,0.37767279427498573,-0.028110633604228386,0.44107657205313444,0.22169762197881943
1713,1847,0.5914745313608758,0.5142895474791815,0.22313619785109579,0.7253606319427488,0.03956996649503662,0.02675271313637505,0.8199881287291645,-0.9234754238277673,0.3914982182905077,-0.6564054545015097,-0.4012244613841175
1107,1739,0.31337648384206895,0.5146619271769252,0.2232977632383737,0.13747024629265042,0.16684239357709857,0.1089848103001716,0.10249543655663709,-0.29209829308092605,0.3415361838415267,-0.6694551454856993,0.25764809176325804
774,1868,0.335965714882345,0.5146886828394884,0.2233093717901022,0.33633626624941826,-0.01675229053944316,-0.08104845322668547,0.43884197063744074,-0.4193573808297515,0.15715546812862147,-0.38096973206847906,-0.4947054190561175
286,1402,0.34952692225609816,0.5147673835271217,0.2233435178704432,0.24581404961645592,-0.04165066964924358,-0.24590097460895816,0.6070650778710843,0.061448909342288915,0.18762635719031107,0.09724009223282337,0.6616363637149335
1271,1899,0.3984409908235143,0.5153458685874625,0.22359450674919992,-0.14593096356838947,-0.03725829627364906,0.13409566227346692,-0.39858773536980147,-0.5725067425519228,0.6917943600565196,-0.506444257684052,0.08760557137429725
1548,2000,0.3469509286864646,0.5157698069855174,0.22377844204932168,0.40268656238913547,-0.010788115672767384,0.0899472208693623,0.4056186815723775,-0.17215620726346959,-0.28829914052039385,-0.5386016052216291,0.4746197042986754
1156,1706,0.40302337737646754,0.515914176490624,0.22384108003722758,-0.4155261097475891,-0.1327140862122177,-0.16602971311658632,-0.5810455894097685,-0.4915991062298416,0.48087988607585413,-0.003216140903532505,0.520617357455194
1198,1212,0.5208216553697377,0.5160229362118015,0.22388826791180494,0.44326398801058503,0.1462244223803284,-0.11898114345967771,0.7522059800103307,0.8598249647766352,-0.16807357408106338,0.7742127114906906,0.07248214259743702
1518,1614,0.32032749632901547,0.5160747524348054,0.22391074955671636,-0.030662024393678045,0.06587517261505182,-0.16608563810586963,-0.04966494161635637,-0.35593227948993456,0.4931266289204358,-0.6330968299880624,-0.12195753213018176
216,664,0.2651788529082887,0.5163464611965725,0.22402863657254374,0.015057363547384461,0.0906791090965271,0.1976680792868134,-0.13433093298226606,-0.3105110730975868,0.6202284386381505,0.047135875560343266,0.11691648606210947
1150,1898,0.38996342576218807,0.5167533861973355,0.22420519022393695,0.32506157737225316,0.16179522685706615,0.1364338751882318,0.21471925918012852,0.8262505661696196,-0.12967066001147043,0.14678165689110756,0.5467734150588511
132,492,0.2812095652452986,0.5168759888441252,0.22425838416611454,-0.19694791082292828,0.005880712531507015,0.08002300653606625,-0.27451705653220426,-0.45802777353674157,-0.41648280806839466,-0.3521069111302495,-0.0694085787981748
1228,1531,0.3095321654458849,0.5170240778023499,0.22432263592321122,0.2107138959690929,0.18631170690059656,-0.002540127374231871,0.346833772957325,0.38641260843723996,0.14943091291934263,0.33332432061433787,-0.5332160638645291
1154,1840,0.3857477407479773,0.5170308523248223,0.22432557520361104,0.47618430014699725,0.0800784211605784,0.031233621761202646,0.7132162302732468,-0.4961375286802649,-0.41109172627329826,-0.07576059363782406,0.16341683547943808
472,1979,0.35953369358134907,0.5171765349840919,0.22438878293326758,-0.07499668002128601,0.06990133505314605,0.07277199346572152,-0.0708987321704625,-0.09742883592843998,0.833340499550104,0.02703683450818062,0.5555204460397362
306,1040,0.5541663942389441,0.5173732304616433,0.22447412373245446,0.4709984501823784,0.05152195878326882,-0.09478123765438817,0.8539532078430058,0.8420209418982267,-0.3570897104218602,0.6860954016447067,-0.4322618367150427
172,188,0.3616323388601144,0.5175145481574988,0.22453543762362108,0.013415314257144761,0.10756046045571566,-0.1232113968580961,0.379318100400269,-0.23442522995173942,0.42726503871381294,0.523468742147088,-0.6032254714518787
538,574,0.2822302314419423,0.5177290377707201,0.22462849881260957,-0.26797044835984685,-0.14495476800948348,-0.0630813026800745,-0.2665446130558847,0.23748901393264554,-0.5149596100673081,0.3638459872454405,-0.12416749447584163
249,1677,0.269495542078028,0.5178001088531707,0.224659334615501,0.29652586486190613,-0.05780618358403441,-0.16466214787214994,0.45380474627017986,-0.3218991588801149,0.03402860928326856,-0.11830219253897667,0.37138772197067726
188,1928,0.31003742084608743,0.5181898665414971,0.2248284398385853,0.22065934631973522,0.01057441718876384,0.2807760778814553,0.02895476017147297,0.12503978796303272,-0.3173167277127505,-0.6220574080944061,0.37044486217200767
951,1133,0.30083497586462404,0.5182110976577283,0.22483765144044496,-0.32956987246871006,0.027682133950293286,-0.11132224276661887,-0.3280407106503845,-0.2779530091211202,0.37333150859922165,0.06926197465509176,0.5226815463975073
132,860,0.35789975625459886,0.5184581193442218,0.22494482740810964,-0.11519640404731041,-0.04049202892929282,0.2492707855999469,-0.5258993916213512,0.05634383298456669,-0.5594327356666328,-0.33826328720897436,-0.49046947807073576
152,837,0.4193659463271066,0.5190716425741668,0.22521101839234076,-0.5281815128400921,0.08818673063069588,0.046413054689764865,-0.7509424714371563,0.6186964232474563,-0.09327362570911668,0.3531601447612047,0.19471434783190483
1115,1501,0.31503254680198595,0.5195219788813301,0.22540640702473133,-0.25747275352478016,-0.022968403995037162,-0.012279744260013103,-0.4458725387230514,-0.3919540736824274,0.10828723292797804,-0.5943269673734903,0.09804335888475185
792,1736,0.26780133650538757,0.5197614246333934,0.22551029600122108,-0.03776725288480512,0.18073983024805773,-0.0894902143627408,-0.13681091833859682,0.2663229713216425,0.37359241768717766,0.5410938393324614,0.09818200767040258
998,1964,0.34393944638650004,0.5197853218998435,0.22552066437289198,0.3988355211913589,-0.014802877791225577,0.07910115085542223,0.4381114561110736,0.39158623572438955,-0.21784721221774817,0.38018861692398787,0.49348417576402426
403,959,0.3518265941249383,0.5198048181531149,0.22552912326506397,0.4004896339029073,-0.12699372135102743,0.04851571749895811,0.7384665487334131,0.3044059993699192,-0.04119383729994308,0.16948772221803665,0.3781052967533469
474,782,0.33668650771555647,0.5200746640913476,0.2256462020526029,-0.17068877257406667,0.04003373812884081,-0.24813512153923506,0.10917196981608868,0.046675041317939814,-0.08797157555818552,0.004675053991377354,-0.8903348287567496
626,1077,0.37678803477995815,0.5203372603252815,0.22576013539131692,-0.09486685506999493,0.17542561888694735,0.14149054326117033,-0.19563727546483278,0.33881764952093363,-0.31767262425273657,0.38291809521615505,0.8217948870733383
222,582,0.31411033390150084,0.5214391076632077,0.2262381968778906,0.1374702462926508,-0.15914622694253966,0.1002414552494883,-0.030238379724323805,-0.30750964395701874,-0.40953282732516527,-0.6428460134193301,0.24208221957087522
682,2042,0.28078424411907643,0.5214645552827689,0.22624923790546173,-0.03012757562100854,-0.0033343834802507244,-0.0865126820281148,-0.10260318126529477,-0.6807140959426762,0.17527100630104553,-0.3220356097444892,-0.11827572900801897
1020,1794,0.3954039872391466,0.5220399139101102,0.2264988703102715,-0.18958465848118095,0.0486370129510757,0.1199672743678093,-0.2599266879260541,0.9276980664581062,0.33269608952105045,0.38466416113078594,-0.10590404085814953
488,1060,0.27487693290858145,0.5225017832926178,0.2266992628292751,-0.07934783771634094,-0.07190900761634134,-0.06498646270483721,-0.3674439983442427,0.4976174244657159,0.20319554582238175,0.02048816625028846,0.40548984333872784
1068,1954,0.29533839348921653,0.5225334450483083,0.22671300000090674,-0.13595611229538895,-0.07103593926876772,-0.003271308727562483,-0.08847746346145846,0.22441584244370483,0.5859119705855848,0.4125135689973831,-0.3203221019357446
1193,1527,0.36201240629409304,0.5225443742917905,0.22671774190135552,0.5912880990654232,-0.02616403996944444,-0.053269293159246334,0.7677925592288374,0.056419165804982296,-0.08333331812173106,-0.12314804829657078,0.2836928758770231
1104,1736,0.44928796595696296,0.5228109850097655,0.22683341701512538,-0.13648605439811953,-0.15054803341627154,-0.12662615347653638,0.09866024088114511,0.23719905503094185,0.6528114574030042,0.7007073285058141,0.7578913383185863
812,1012,0.3862307331985734,0.5229003527599034,0.22687219124274485,0.10416339896619325,0.05109507590532347,-0.04193381313234562,-0.02971119806170447,0.8973596356809138,-0.27694921009242535,0.5288013033568859,0.12532164435833704
445,1946,0.35809774196596755,0.5230984634946819,0.22695814608341514,-0.10210047662258159,-0.08524525631219176,0.15879692696034944,-0.12896285578608513,0.5122670084238052,0.5250148326158524,0.5596178714185953,-0.33926770370453607
30,1854,0.3638108117070751,0.5233393123669656,0.22706264383547237,-0.0352870216593143,0.0727165723219515,0.154250443913043,-0.10643973760306813,-0.06624682061374176,0.8048856211826203,-0.18976593669503927,0.5735593670979142
156,1060,0.35903046604986266,0.5234443011077219,0.2271081955845685,0.09900972992181806,0.18862452171742894,-0.010459293611347453,0.06905045732855786,0.6896902974694966,-0.20206654258072398,0.6663466403260827,0.14297575317323213
1518,2010,0.35215819141278404,0.5236030311300782,0.2271770642089592,0.15402203146368254,-0.0678825769573449,-0.0121125364676119,0.1423169551417231,-0.3238516254350544,0.7697368199005722,-0.45183970406651497,-0.20459156669676296
22,850,0.3325316354638913,0.523775424287424,0.22725186089470603,0.2735157283023004,0.1405134992673991,-0.028072640299796975,0.4908650312572719,-0.37224400974810123,0.6009094789624214,0.04016654845327139,0.21692326571792359
28,1344,0.26473161468004974,0.524769444044732,0.2276831389370496,0.35442134086042626,0.10387457348406304,-0.062240142375230456,0.5609557107090951,0.21149614360183477,-0.10398618876934057,-0.10701527632772923,-0.1967664817348122
1048,1140,0.32262226335431154,0.5251894424811728,0.22786536479536262,-0.17858542781323203,0.03236759267747402,0.13143878150731336,-0.4273897092789413,0.11154237855225813,0.608176683075726,0.25049858447164297,-0.39336032420396805
1641,1713,0.41343977353947436,0.5253597822535289,0.22793927057340663,-0.13794823177158833,-0.07341871410608274,0.04400893393903961,-0.024851519614457973,0.9950316809117793,-0.22323437221348286,0.5337147526443005,0.12534790020436049
700,1430,0.3033356698800863,0.5255057047357672,0.22800258235570367,-0.35323276091367006,0.03712171968072642,-0.07900981884449731,-0.2902475232258438,-0.26671569421887387,-0.13139058463275421,-0.0028742458671331406,-0.6565467528998851
1775,1994,0.36679621404920176,0.5255804132667445,0.2280349963482319,-0.5408192221075298,-0.13224764727055993,-0.07375597301870573,-0.6617658277973533,0.007058500312268623,0.1358655160292983,0.24108790140599012,-0.4963207012042403
1123,1557,0.25789601616145674,0.5259268459783483,0.2281853040464097,-0.2741881888359781,-0.14809165801852958,0.01453894283622531,-0.4035901566967369,-0.07061604876071215,-0.027412863448262215,-0.08353849872946739,0.5090769799426198
329,387,0.250486541024551,0.5261406662242955,0.22827807481520734,0.34118345472961686,-0.005698049440980124,0.1046185912564398,0.4713634746149182,-0.036744041368365066,0.3287507556378841,-0.19120476115494955,0.07996512297540914
881,1289,0.4279402109532308,0.5264004332247127,0.22839078062671841,0.14217847771942638,0.07181407138705241,0.079186521470547,0.007249061949550939,-0.833888066932559,0.25381499622017134,-0.1387897739186883,0.8088965304195881
1225,1835,0.2679027055113756,0.5265617804261409,0.2284607847736762,0.394862330518663,-0.03211596515029658,-0.10301002115011205,0.5466927262023091,0.055254490114748506,-0.2586046094074845,-0.0968309873715043,-0.16863433085381996
1706,1954,0.28001445814498366,0.5268548849428584,0.22858795482360994,0.10962189640849884,-0.1894766427576543,0.18985384982079262,0.14226793311536312,0.35324116051197063,0.06182840932160624,0.12270430382341146,-0.6159572638571265
734,770,0.3414746470864205,0.5270069808463873,0.22865394508491027,0.34804674610495545,0.0030060699209567554,-0.06654789019376084,0.5318508287891744,-0.17208731919527076,-0.19650423992425214,0.42927911691367626,-0.5214321194216611
306,1052,0.4134831253736568,0.5277237718305126,0.22896494112913401,0.1489052325487138,0.15874480362981536,0.1301250774413346,0.2513014394789935,0.3102571684867145,-0.641267149709165,0.7676123632118106,-0.37891545426100515
583,1119,0.3030658643600782,0.5284406629319987,0.22927598061154808,0.12808771803975125,-0.033656879328191336,0.03468579426407803,0.44027690403163433,-0.2130435621365905,-0.6112746521830559,-0.12171269673854113,0.29723223112523556
1516,1908,0.38619130023587245,0.5284689252798112,0.22928824287288344,0.13743972685188033,0.16195400804281224,0.1009132089093329,0.04587769042700529,-0.26866029016673565,-0.3453537924215197,-0.6081170020624995,0.7579504363238814
210,816,0.2833295506305977,0.5285106964862752,0.22930636625928266,0.37930000480264436,-0.030323064886033424,0.10307677835226049,0.5468143196776509,-0.05525067541748285,-0.22578292433172456,-0.08877690974622965,0.354787914082408
1140,1154,0.2599073624247198,0.5294071197968178,0.22969529986713058,-0.26518192514777217,0.06218206603080034,-0.24827828817069547,-0.20685877837240707,0.3680379474535583,-0.14400466904044146,0.09859192091971637,-0.44258821569383144
1040,1304,0.2683382649581739,0.5298095150503542,0.2298698881848352,-0.08132542762905383,0.06056978926062573,0.18515414092689753,-0.22478743456304087,-0.3531799465417861,-0.43719219882041216,-0.11096879374235866,0.3908481262624265
222,522,0.2761654525603517,0.5307441455593807,0.23027539885329426,0.29625947214663007,0.19629898387938727,-0.2479586321860554,0.3595475312322377,-0.07783775031566598,-0.3964449390769005,-0.012720338068902493,0.3601234080269934
136,1464,0.294949553094897,0.530890576176246,0.23033893110133716,0.08625810965895683,0.22601796686649334,-0.07337847445160162,0.07987592555582523,0.07297671213746049,-0.4307965384796264,-0.08213384728878736,-0.6542289638891816
627,1925,0.35199948082340893,0.530938524557997,0.23035973459549616,-0.2293713036924599,-0.10960447695106255,0.18682753201574087,-0.3403073754161595,-0.5890598949044942,-0.35559527855366485,-0.23778088483959436,-0.49589494056999694
511,1687,0.5108195721653417,0.531505793347966,0.23060585704067071,-0.19246493279933918,-0.059215839952230176,0.23845264408737438,-0.7331015830859542,-0.05155410431325447,-0.8996471846476197,-0.7111989390105009,0.3671776251867416
822,1392,0.43055451551279716,0.5315797528285886,0.23063794604069426,0.6520750075578692,0.02683562971651554,0.24612300004810067,0.6701742485165596,0.47656995709985484,0.4868242787197233,-0.1056413259357214,0.2685304703190923
136,564,0.264287923335974,0.5316272365467039,0.23065854792998405,-0.1033481499180195,0.060820593498647435,0.048819798976182924,-0.1698909029364586,0.013842088170349598,-0.3323592860251665,-0.030037592165172093,-0.6337207742035389
1267,1531,0.27210489251269304,0.5327653519577701,0.23115234514360786,0.2033501407131555,0.06449284031987185,0.3138083787634972,0.017880624160170444,-0.16146846115589136,0.06232044566422701,-0.11122820060700184,-0.6369418688118458
48,120,0.40252722682666653,0.5330830756717149,0.2312901967912726,-0.03030292969197014,-0.12730721849948223,-0.1965331714600323,0.3478537211194634,0.11051785573363282,0.09183043055236328,0.6036123419180514,0.8570166677236558
201,1611,0.36808363641370534,0.5337967214686031,0.23159982822459763,0.4387519313022491,0.11495513282716259,-0.16516267228871612,0.6841977592557669,0.4230916751548648,0.10413126740604628,0.0882768938317895,0.4302540980279448
1341,2007,0.3085256154214851,0.5338763412449575,0.2316343730724495,0.368492849171162,-0.1610540645197036,0.043819020502269546,0.6656441064551473,0.2359111150726676,-0.21045408025383938,0.09844361804425716,-0.21246352232992682
1172,1540,0.2760277394101095,0.5344791617063085,0.23189592041750445,0.07228044606745238,0.057013631798326525,-0.3310281513258818,0.2788393013179302,0.3438727185130118,-0.4581033624708652,0.28702223394066095,-0.056882276199758025
789,1398,0.3272431840473104,0.5346289873304158,0.23196092566652776,-0.10673549771308932,-0.07045113574713513,0.0493039777502422,-0.0532452221959826,-0.09010449796915032,-0.5844012834131718,-0.012022826820611954,0.6966310488060116
682,1592,0.37155446920629154,0.5346621528192633,0.231975315266934,0.5515380445867779,0.019999279640615097,-0.005917293019592762,0.6581302117556332,-0.42940306384116395,0.1595110008493067,-0.1322281388565898,0.37328565679490566
227,1618,0.30424697649468,0.5352182415275201,0.23221658697979794,-0.10898256488144387,-0.10650637466460466,-0.10510849207639666,0.08223739918321371,0.4664995577186345,0.21834585536271323,0.5498761227354408,-0.3630946008488538
1656,2016,0.3283671068614745,0.5352744647279909,0.23224098069195012,0.13532008603215237,-0.01338282320648454,-0.3072174713015555,0.6444959277287127,-0.5003859847784041,-0.05639322940260172,-0.2562148869037628,0.12304086890071633
1331,1553,0.29059542926285675,0.5356892307299705,0.2324209363397623,-0.4113270156085489,0.13826490845531186,-0.15398011449724408,-0.3275673957541584,0.2714563598856329,-0.31531330198049545,0.4073459664359688,-0.13117349147796636
910,1326,0.33371505451507283,0.5357044357661992,0.2324275333899821,0.03263283893466029,0.10569513216614712,0.3809927115216848,-0.215823634527624,0.09282907284796216,-0.007259855978190843,0.4222372369840741,0.7071067979559305
1225,1821,0.3319148027559038,0.5358473614641988,0.23248954494939092,0.1676287949085239,0.03547035343945043,0.1054014908149838,0.06605865899473429,-0.34292848967015743,-0.5328237004578116,-0.3714233450591565,-0.5450251046568155
425,499,0.37311905890752767,0.5359442354490779,0.23253157592739263,0.32720449194312096,0.04938105400651682,0.03156305104494028,0.39937050081789516,0.24962089769542228,0.07194624096155167,0.024472910910844796,-0.8807170875370502
782,1970,0.4354245143762605,0.5361844859255661,0.23263581405184658,0.350542590022087,0.10969490371644497,0.17115323990583436,0.2707102820277214,-0.5058709420263767,0.04360420722514391,-0.30754546634852886,0.9627432385459542
187,1767,0.3305356100353765,0.5362007442683316,0.23264286810302426,0.1018082611262798,0.01842637080699225,-0.1381060341373086,0.2270248159766197,0.5754239363595843,-0.26309290900826465,0.46622793097049,-0.4183458499610425
365,655,0.3521226309104874,0.5367041251115181,0.23286127131182027,0.4104890162125231,-0.032253240235150055,0.11088102310895875,0.5470584658905864,-0.008379369042813778,0.2252669697627424,-0.16098181065171957,0.6588498633354903
660,1880,0.25476236327258384,0.5370130667449192,0.23299531265443152,0.17506201192736626,0.07142108958214555,0.07575687486678362,0.3665059106424451,-0.4976174244657157,-0.26555439457297325,-0.004856443963944912,-0.15890784934163094
1947,2015,0.41209566460946784,0.5371154694578001,0.23303974239661443,0.2665139287710191,-0.016242267563938872,0.1415499569848182,0.20843217335641379,0.4212175682187079,-0.12398834899067879,0.4655651394277811,0.9023638945072892
1276,1730,0.25082592614593,0.5373287786179128,0.23313229141921787,-0.19556731451302767,0.0566140376031401,-0.15147277433425177,0.04828895814716827,-0.07017531339079153,0.18955728039145436,0.5041977139189839,0.37617780547589075
954,1890,0.3808406240859585,0.5375836346223768,0.23324286648362344,0.12102079577744018,-0.06952633056789581,-0.33888290170580093,0.3729496775195002,0.11865557264536619,-0.1887257704511286,0.6641133027151226,-0.6294128857553007
1512,1808,0.4003888852943122,0.5378758846176106,0.23336966578000834,0.13604331854730817,0.07706237863749255,0.14947235491126798,0.1605105567723515,-0.622951659373939,-0.012324636802077404,-0.8789074355736376,-0.2218988742679358
1406,1446,0.25583935555428466,0.5385787741247543,0.2336746303527908,0.11252709291875396,0.05095735937356949,0.08294425066560485,0.033619362860918045,-0.4461882971227168,-0.2543009091168641,-0.47019169852137566,-0.12461145687848307
4,1193,0.4303003557632924,0.5388324741580482,0.23378470387285627,-0.5251046661287548,0.10763498488813661,-0.1894523790106179,-0.5730133205652235,0.11591693013906468,-0.3475671773776413,0.6546572744846344,-0.5166185004636648
361,1113,0.2887181141556005,0.5391247812234373,0.23391152793042388,-0.07087832316756237,-0.05420397222042045,-0.06724457349628216,0.03342054225504387,-0.11542713269591331,0.42786603886634106,-0.15254597645252937,-0.65848430339247
626,1046,0.26301853976466905,0.539127353782725,0.23391264409368448,-0.2559479558840395,-0.1804131269454956,-0.19631074834614975,-0.10509357322007418,-0.06658273935317982,0.4867060789838433,0.40510755218565464,0.01899997889995586
105,627,0.27528376279830374,0.5395831511285943,0.23411040212171833,0.317970081232488,0.17026516143232578,0.0842149145901201,0.28174720611423243,0.44369322806596756,0.42697102483361976,0.10251792985945943,0.0015811743214725893
