theta_id_a,theta_id_b,theta_rms_distance,x_distance,noise_floor_q95,severity_ratio_x_to_noise,delta_mue_prior_width,delta_mui_prior_width,delta_b_prior_width,delta_tauA_prior_width,delta_g_LK_prior_width,delta_g_h_prior_width,delta_c_th2ctx_prior_width,delta_c_ctx2th_prior_width
3,71,0.3730823660387066,1.8662518994682014,2.3048234774636587,0.8097157624938448,0.22902892436832173,0.021155057474970707,-0.28322699293494236,-0.0661843167617916,0.5474845468997954,0.10809750948101271,0.12924807891249657,0.8049189215525985
3,73,0.4480813532779566,2.1101546885152187,2.3048234774636587,0.9155385256823819,-0.34257357753813256,0.3170107789337633,-0.23806636501103653,-0.6604084530845283,0.6914625884965061,0.49780673254281266,0.4118079422041774,-0.005472538992762566
3,85,0.33758915032959264,1.7814968167757108,2.3048234774636587,0.7729428453827439,-0.2622768357396127,-0.036374766379595136,-0.11316800024360443,-0.43356580194085836,-0.09507199749350548,0.2294158600270747,0.002977442927658558,0.7610215013846755
3,86,0.28211582150794273,1.4282839628579536,2.3048234774636587,0.6196934285092008,-0.39969086460769143,-0.3060120353475215,-0.3578090611845255,0.060357400216162344,-0.020517180673778057,-0.1679621944203974,0.10343609284609556,0.46077860426157713
3,89,0.3405035557991648,0.41540811897391494,2.3048234774636587,0.18023424485030434,-0.31989951711148,0.030046949163079095,-0.0327631291002036,-0.4097156487405298,0.22836840897798516,-0.07758883200585842,-0.05431261099874973,0.7708699628710747
3,92,0.28533352382205845,2.0696203284520047,2.3048234774636587,0.8979517731785329,0.02539371605962515,-0.3705046931281688,0.042780547402799046,-0.11559814121574152,-0.10656468477100145,0.5539920078590512,0.1640886440873146,0.3911800412461161
3,94,0.35080644499680963,1.6673624721808922,2.3048234774636587,0.7234230683972986,-0.4567200364544992,-0.49056414980441354,-0.3317647995427252,-0.24881182610988603,0.4131999015808104,0.2381241200491786,0.3170527555048466,0.18798937741667032
3,102,0.34699608412824057,1.1387946972065137,2.3048234774636587,0.49409193733990403,-0.33914857171475876,-0.20893046353012323,-0.13542683236300943,-0.07867352757602925,-0.23357094638049614,-0.13737195916473888,0.5071430476382375,0.6703924993053079
3,110,0.4437372981136054,2.0989867929492285,2.3048234774636587,0.9106930806080894,-0.5172714041545993,-0.5244017960503696,-0.5542070502415299,-0.39072763361036766,0.7077203122898935,0.20756501890718926,0.1680381167680025,-0.02556842286139749
3,125,0.35652710828482526,0.7797075468739,2.3048234774636587,0.3382938235825021,-0.04314806871116195,-0.10034959204494964,0.0346288541331887,-0.16939263325184584,0.6743686189875006,0.40886748768389214,0.2842987263575196,0.5218202667310834
4,8,0.2719851848394527,1.8094988209881662,2.3048234774636587,0.7850921507357378,0.1923925774171949,-0.050765747204423284,0.3263775045052169,-0.5233003897592425,0.31913771852850903,-0.2291352804750203,-0.06510448548942807,0.11514961440116167
4,10,0.25115291404019424,1.2637035340350062,2.3048234774636587,0.5482864724311329,-0.32659026142209757,0.29792133904993534,-0.04908144008368254,-0.40577604994177807,-0.13714234810322523,0.20392013713717472,-0.22073030937463045,-0.18173458892852057
