theta_id_a,theta_id_b,theta_rms_distance,x_distance,noise_floor_q95,severity_ratio_x_to_noise,delta_mue_prior_width,delta_mui_prior_width,delta_b_prior_width,delta_tauA_prior_width,delta_g_LK_prior_width,delta_g_h_prior_width,delta_c_th2ctx_prior_width,delta_c_ctx2th_prior_width
2,28,0.39148539281983313,4.397847132025179,2.3048234774636587,1.908105837617025,0.04093104414641824,-0.008678127080202436,-0.24948664568364598,0.281201799400151,0.3033575788140297,-0.3220069473609328,-0.9414209295064211,-0.032095831818878706
2,29,0.49636813478442754,3.1714469410590005,2.3048234774636587,1.3760042676018802,-0.05614920333027851,0.6542155640199778,0.1283047748729586,0.6621764209121468,-0.5558530017733574,-0.5207493957132102,-0.4646142050623893,-0.5375325893983245
2,30,0.3906379647810892,2.82602080779362,2.3048234774636587,1.2261332962919629,-0.408956302329898,0.3533283844590184,-0.1248802635818721,0.16385865770280372,-0.21640656050294638,-0.6388285094872116,-0.6002367939800024,-0.2665245560929179
2,31,0.4642492048095218,2.9673429824887068,2.3048234774636587,1.2874491307048457,0.4307310581207275,0.752903186716139,0.5029053976759315,0.7946485029533508,-0.13862890657037497,0.03046436235308639,-0.1234300620853901,0.22817762102931735
2,33,0.45799252450001215,2.697558058348015,2.3048234774636587,1.1703968155151478,-0.4282203754410149,0.6099411277100444,-0.2881466913968327,0.3425894631072878,0.24554514791816467,-0.8290435345843434,-0.036828006617724895,-0.4162912331521511
2,35,0.3086646190688221,3.3023205729149394,2.3048234774636587,1.4327867644549404,0.052794602699577586,0.7298873355612158,-0.16268963925540447,-0.008826602250337379,-0.1565666627138852,-0.13026587199419737,-0.3799814870581031,-0.119389733299613
2,37,0.48920105575977935,4.5996961533703065,2.3048234774636587,1.9956826187973575,-0.1735077602788806,0.8726092362776394,0.18407299742102606,0.7694426691159608,-0.015512919053435326,-0.6452975375577807,-0.2789108147844672,-0.05122369434684515
2,38,0.3453066957420607,3.514311932993156,2.3048234774636587,1.5247640295908813,-0.27577485609799657,0.13443511351943016,-0.05565426778048277,0.24378890451043866,0.1842852896079421,-0.5133023709058762,-0.6608789237216115,0.2510724412277341
2,41,0.4381912662067951,3.346119739017223,2.3048234774636587,1.4517900271909143,-0.3561156690120698,0.7983749350532886,0.35316362325102113,0.15257585421204567,-0.5709785912185906,-0.42399764899164444,-0.338333310559392,0.06006543524563307
2,42,0.4943667611734255,3.1275505362464577,2.3048234774636587,1.3569588156435166,-0.2181521970778707,0.06804439239203897,-0.38149677217006683,0.6743158586323263,-0.26180556137114774,-0.8058994319289922,-0.7188251353800297,0.26076857559382915
2,43,0.314112678928379,2.57569695964074,2.3048234774636587,1.1175246108110473,0.25368393585085847,0.6702672420069575,0.22874516714364285,0.30116685014218114,-0.09028494078665977,-0.09933780785650013,-0.24201840721070764,-0.23685941472649574
2,44,0.3629782883078005,4.00278627930214,2.3048234774636587,1.7366997162433468,0.10147534869611247,0.2063274197280407,0.5276438575237992,0.4546546330675485,0.09799623023718601,-0.2899441327899695,-0.6197528876364231,0.1956381173804402
2,45,0.3975369473026037,2.6568547077382236,2.3048234774636587,1.1527367426254949,-0.11278473958373092,0.5591443972662087,-0.0867522591724994,0.5854032337665558,-0.3239890681579708,-0.6157998060807587,-0.09607121907174587,-0.30869279894977797
2,46,0.5516959982124763,2.795752968066232,2.3048234774636587,1.21300090675179,-0.47732025943696477,0.3210001066327093,0.15218821354210382,0.05588127672672283,-0.5072477329522371,-0.7318954207003114,-0.9609341695904732,-0.6011842312291267
2,51,0.5981413355247674,2.6561724891303133,2.3048234774636587,1.152440746591707,0.09219234623014888,0.5719501534476874,-0.33723103906959273,0.7417012350633742,-0.643160459585488,-0.7071834951639175,-0.9124882929027082,-0.34104808792471897
2,54,0.32215810519378124,3.0038472340719684,2.3048234774636587,1.3032873291353098,-0.3155997879803184,0.4173718150705098,-0.25657048262655724,0.49443596042692683,0.014156533405184746,-0.0731607181951404,-0.1315299365669489,-0.4725843267515304
2,55,0.51244730335344,2.4527858648470726,2.3048234774636587,1.064196841463208,0.33732756786048373,0.8170943213626739,0.10365043487399833,0.37130554858595144,-0.37688429839909066,-0.7739858645945789,-0.654723271727562,0.031862408854067326
2,56,0.32054480377840516,2.4095602374185705,2.3048234774636587,1.045442421503867,0.2571012275293466,0.12165938317775704,-0.30516052711755015,0.025210155174136384,-0.11920872423797846,-0.6836970364674926,-0.34450780134648085,0.21677924506366253
2,60,0.48048973666100764,2.8200990912952295,2.3048234774636587,1.223564025128122,0.016178266145288778,0.3608909454196688,0.19730259198695427,0.7040085066109898,0.10020237602293491,-0.8590187812224032,-0.08670892473310232,-0.6530165197327734
2,61,0.4266648641988607,3.036283482652522,2.3048234774636587,1.3173605320932422,-0.011985686607658974,0.7756138248369095,-0.4131491556763648,0.3349507609382272,-0.4775757547467947,-0.0657643415033818,-0.5635154703631997,-0.14759849663823843
2,62,0.397795160437205,4.545269550936974,2.3048234774636587,1.9720684014980672,-0.37597188632935274,-0.017217284068465455,0.32282348070293687,0.8054134557023647,-0.29456221405416716,-0.16816135402768856,-0.4935821471735835,0.11270454246550796
2,63,0.4917079025131412,4.253262845563938,2.3048234774636587,1.8453746619434988,0.4095849534496661,0.6305283969268202,-0.03763389214873336,0.18617475219070934,0.06464884337037802,-0.49098720215261,-0.9703887002542615,-0.3819789448752998
2,64,0.5543231596573014,3.951316924470603,2.3048234774636587,1.7143685679646177,0.40143680106848456,0.12852723151445355,0.295577945187688,0.913425361737609,0.249941237270832,-0.7598577300086616,-0.772511687129736,-0.3495449274778366
2,67,0.4539314270315207,2.744248799814894,2.3048234774636587,1.1906546538803922,0.007724826224148051,0.8588580684736368,-0.4489090973511337,0.41559590958058856,-0.08273050840944057,-0.40717272274196165,-0.16740011610090733,-0.5795144252479076
2,68,0.37355963993997315,2.3333225017456387,2.3048234774636587,1.0123649487957063,0.15993431117385598,0.3853971045464274,-0.15416844189167045,0.3245775792747737,-0.018933131359517574,-0.7164327492937447,-0.5459355711936951,0.03828858304768801
2,69,0.44609672998577793,4.144844661831251,2.3048234774636587,1.7983349711416696,-0.12440173607319649,0.7201630650088188,0.469998990185559,0.6977723622694613,-0.3467109641060232,0.10804973728954793,-0.053504014387726784,-0.46408670488744974
2,70,0.39715591572620523,2.658900801604177,2.3048234774636587,1.1536244869087164,-0.262365085072816,0.020836653187870757,-0.2795630283653734,0.1916803950443865,-0.42150893807411194,-0.27556102070957433,-0.8863767944276333,-0.19603220093995322
2,71,0.4655984885401627,3.2146525323645494,2.3048234774636587,1.3947499944343293,0.26457807514816495,0.6235411008819937,0.09459870401769882,0.8145640436559917,0.18770170211791992,-0.5671759806573391,-0.3939452450722456,0.3014526227489114
2,73,0.42139177251090554,3.6144247048121056,2.3048234774636587,1.5682002288477193,-0.30702442675828934,0.9193968223407862,0.13975933194160467,0.22033990733325493,0.3316797437146306,-0.1774667575955392,-0.11138538178056479,-0.5089388377964497
