i,j,k,g_LK,g_h,c_ctx2th,sp_peak_power_log,sp_env_cv,n_events_raw,n_events_valid,n_events_verified,mean_event_dur,pac_mi,ctx_min,ctx_max,ctx_ibi_cv,ctx_n_bursts,ok,fail_reason
11,9,0,0.08285714285714287,0.07142857142857142,0.02,0.6418967579524737,0.5347725275542768,18,18,5,0.7095555555555556,0.00021150729616104316,5.268307299365348e-11,64.50156700642493,0.5203450421961651,59,True,
11,9,1,0.08285714285714287,0.07142857142857142,0.065,0.6046537277198867,0.5298059015791104,18,18,8,0.7302777777777778,0.0011386385754027022,9.099713696918523e-11,63.4533314489161,0.4111347990096983,53,True,
11,9,2,0.08285714285714287,0.07142857142857142,0.11000000000000001,0.5942638738894537,0.5403039984284553,20,20,11,0.61615,0.0024588955144189653,4.365009009972125e-11,64.16951914611357,0.3587297657473627,51,True,
11,9,3,0.08285714285714287,0.07142857142857142,0.155,0.5159575402143484,0.5301697413141487,19,19,12,0.6520526315789472,0.0009747652899079064,2.077802879967547e-11,63.80767643167941,0.23117509970164385,47,True,
11,9,4,0.08285714285714287,0.07142857142857142,0.2,0.5869963041371641,0.5344113570838743,18,18,6,0.6873888888888888,0.0014983001301366674,2.4892744616168216e-11,63.89275715844911,0.5174406602072003,59,True,
11,10,0,0.08285714285714287,0.07714285714285714,0.02,0.6468803013292425,0.5286557352415293,17,17,10,0.7198823529411764,0.0006667071875297444,2.3601109590179365e-11,63.026343568564656,0.5137376685419965,58,True,
11,10,1,0.08285714285714287,0.07714285714285714,0.065,0.7506382067438369,0.5225849016169279,18,18,12,0.6958333333333333,0.00034392126842810317,1.835757942065324e-11,65.90384884387908,0.4515403702030848,55,True,
11,10,2,0.08285714285714287,0.07714285714285714,0.11000000000000001,0.5582955346525289,0.49284847293264183,16,16,9,0.7185000000000001,0.0005905957610962772,4.2179673551013126e-11,63.95210314540123,0.5159107687635202,60,True,
11,10,3,0.08285714285714287,0.07714285714285714,0.155,0.6491859782739684,0.5354834664000354,19,19,12,0.6711052631578948,0.0019219010754831117,5.0606634352821705e-11,63.85423945527734,0.4683885203862556,55,True,
11,10,4,0.08285714285714287,0.07714285714285714,0.2,0.5162164020139561,0.54626796254418,19,19,11,0.6962631578947369,0.000403328783793373,6.666809380197185e-11,65.01736566723875,0.3970863932066871,53,True,
11,11,0,0.08285714285714287,0.08285714285714287,0.02,0.5602036269402453,0.5423902244723818,19,19,13,0.5527894736842105,0.0016536605951465494,1.2687298736676133e-11,65.03207725171099,0.4014877176869649,55,True,
11,11,1,0.08285714285714287,0.08285714285714287,0.065,0.6597606074720905,0.5405913200542198,21,21,19,0.6011904761904762,0.0009814720989787611,3.193674668317713e-11,64.2419321611904,0.34124108787308777,51,True,
11,11,2,0.08285714285714287,0.08285714285714287,0.11000000000000001,0.6037485138548249,0.5191739393133932,17,17,11,0.7465294117647059,0.0011151176524054306,5.464665832515645e-11,65.02526352750331,0.5534028663752403,61,True,
11,11,3,0.08285714285714287,0.08285714285714287,0.155,0.4383183934221585,0.5493449632362718,16,16,14,0.769625,0.0011234132424472367,4.294373167194392e-11,63.75477034849391,0.5061498972681396,58,True,
11,11,4,0.08285714285714287,0.08285714285714287,0.2,0.5599028341535346,0.5024614500622604,16,16,10,0.6567500000000001,0.00044418418656099026,4.9738904646122074e-11,66.53846508471192,0.328401174862846,50,True,
11,12,0,0.08285714285714287,0.08857142857142858,0.02,0.5557780238864949,0.5482878981554737,20,20,15,0.6658499999999999,0.0010608285747854805,6.738362711735274e-11,63.15143573588311,0.43638967712808585,55,True,
11,12,1,0.08285714285714287,0.08857142857142858,0.065,0.6458655509793007,0.5186596343424964,18,18,14,0.699388888888889,0.0013864342942623896,9.347387153338726e-11,63.75172912261025,0.45131058248353956,56,True,
11,12,2,0.08285714285714287,0.08857142857142858,0.11000000000000001,0.5346142363648443,0.5262695690423427,21,21,15,0.6266666666666667,0.00039629399890508667,5.956218378581487e-11,64.69274405419016,0.3876274506692656,52,True,
11,12,3,0.08285714285714287,0.08857142857142858,0.155,0.4659678612149635,0.5110929267205756,21,21,10,0.5855714285714286,0.0010587484103383791,7.17574368300608e-11,65.51306756886612,0.4711951456580095,57,True,
11,12,4,0.08285714285714287,0.08857142857142858,0.2,0.5462786198565944,0.5117691453833509,20,20,13,0.6316999999999999,0.0007152323906714509,3.4770886833545096e-11,66.10117991736303,0.43578777723947215,55,True,
11,13,0,0.08285714285714287,0.09428571428571429,0.02,0.3124603566645354,0.5645905308629547,19,19,11,0.7077368421052631,0.0016565261829329337,3.132377715820095e-11,64.5431899503378,0.3248684473501122,51,True,
11,13,1,0.08285714285714287,0.09428571428571429,0.065,0.5197992298113333,0.505684281663145,18,18,15,0.7025,0.00011812822654508456,2.245669121379591e-11,65.00828372787491,0.5450664989021027,62,True,
11,13,2,0.08285714285714287,0.09428571428571429,0.11000000000000001,0.35866697201872605,0.5103095568434495,19,19,12,0.6481052631578947,0.0008559386720583839,3.7496400297981375e-11,65.25437437652556,0.38719251207836,52,True,
11,13,3,0.08285714285714287,0.09428571428571429,0.155,0.4931839544817596,0.5436422152449614,17,17,15,0.7602941176470589,0.000847109588680529,6.443519907017584e-11,65.52670003301303,0.49010285708101087,58,True,
11,13,4,0.08285714285714287,0.09428571428571429,0.2,0.43405134440736126,0.5240124216403854,18,18,11,0.6576111111111111,0.00175096869547892,5.393982473647137e-11,67.2890539274732,0.3448581143542424,51,True,
11,14,0,0.08285714285714287,0.1,0.02,0.4739090915474941,0.5195615589582138,16,16,11,0.7338125,0.0003980048654658386,6.070509203412292e-11,65.11462337184979,0.5261130446923967,60,True,
11,14,1,0.08285714285714287,0.1,0.065,0.44235337153396326,0.5208997719437863,21,21,16,0.6228571428571428,0.00033149734075453417,3.723414288399864e-11,66.64062327946985,0.3241089959480419,50,True,
11,14,2,0.08285714285714287,0.1,0.11000000000000001,0.3699935681101032,0.5734303273024388,20,20,16,0.6754,0.0006005097850748201,1.0314706459290435e-10,65.23063719535,0.41886767067822067,54,True,
11,14,3,0.08285714285714287,0.1,0.155,0.4316984377738773,0.5106367613816071,18,18,14,0.5668333333333333,0.00045920347588096087,8.037785919195362e-11,64.13536903370203,0.4643296565521846,57,True,
11,14,4,0.08285714285714287,0.1,0.2,0.49510520917957374,0.5621372422328041,18,18,11,0.703388888888889,0.0008931725062798729,1.4830934359976025e-11,64.35193005553438,0.547005079691793,61,True,
12,0,0,0.08857142857142858,0.02,0.02,0.0,0.5519282051379418,18,18,0,0.6949444444444446,0.002512361643161483,4.495307962656159e-11,64.88994159186325,0.3032856203803,49,True,
12,0,1,0.08857142857142858,0.02,0.065,0.0,0.5344599888247904,20,20,1,0.6273,0.0008918623794345842,2.2246703837236648e-11,63.2376853494261,0.6201089613178461,66,True,
12,0,2,0.08857142857142858,0.02,0.11000000000000001,0.0,0.525152375274527,17,17,2,0.7551764705882352,0.0003382129065541456,3.962853979711801e-11,65.27608480931924,0.44850681559611566,55,True,
12,0,3,0.08857142857142858,0.02,0.155,0.0,0.5138674216695504,17,17,2,0.7393529411764705,0.0006785380173465448,2.4946166385268594e-11,62.33936235176166,0.5114289490179327,59,True,
12,0,4,0.08857142857142858,0.02,0.2,0.005186556919503301,0.5305319416087776,17,17,1,0.8088235294117647,0.0002794428052859482,3.447730678175084e-11,64.75647229991455,0.4198425577131821,54,True,
12,1,0,0.08857142857142858,0.025714285714285714,0.02,0.01687182177932315,0.5358149715801696,19,19,3,0.6825789473684211,0.0008261381770140987,2.425737960050826e-11,66.2750739195211,0.5471938034766849,60,True,
12,1,1,0.08857142857142858,0.025714285714285714,0.065,0.1285190971295931,0.5228200063795587,14,14,1,0.8657142857142855,0.002001706877540171,6.28111048314759e-11,65.2611049287732,0.26154530670349335,48,True,
12,1,2,0.08857142857142858,0.025714285714285714,0.11000000000000001,0.0523506281378615,0.5382823034032591,20,20,5,0.6527,0.0005759634541104748,5.241595217638337e-11,65.68440687224606,0.32146436475856216,51,True,
12,1,3,0.08857142857142858,0.025714285714285714,0.155,0.0,0.4975384662248281,18,18,1,0.6733888888888888,0.0013532505573112862,1.8182382683190247e-11,68.32897029304796,0.4511986519631211,56,True,
12,1,4,0.08857142857142858,0.025714285714285714,0.2,0.0,0.552720636457673,14,14,0,0.7874285714285716,0.0011000982960913115,3.267767960176748e-11,63.61009829794387,0.4708957781152444,57,True,
12,2,0,0.08857142857142858,0.03142857142857143,0.02,0.010388226112454161,0.5120582869663372,17,17,2,0.7218823529411764,0.0005275622349040786,9.070726386159671e-11,62.55806987646827,0.4091451733559302,53,True,
12,2,1,0.08857142857142858,0.03142857142857143,0.065,0.0,0.5836342571577205,18,18,2,0.7511666666666668,0.0014145273630869002,1.3148035962070017e-11,64.54297890470332,0.4450061779792183,54,True,
12,2,2,0.08857142857142858,0.03142857142857143,0.11000000000000001,0.016691948848934962,0.5512206750018369,18,18,1,0.7172777777777778,0.0010102014661139192,4.1373757139580026e-11,67.57496260097678,0.3625039804240478,51,True,
12,2,3,0.08857142857142858,0.03142857142857143,0.155,0.0,0.5272024452467502,20,20,0,0.6730499999999999,0.0011874870946157853,1.1391764266227829e-11,63.044617035180664,0.431033996074493,55,True,
12,2,4,0.08857142857142858,0.03142857142857143,0.2,0.041162304108838144,0.4962576665036269,19,19,2,0.6531578947368422,0.0015766273373342245,1.1169826695035427e-10,64.0671528136206,0.44275386586839055,54,True,
12,3,0,0.08857142857142858,0.037142857142857144,0.02,0.0,0.5490591893763229,19,19,2,0.6616315789473685,0.0002925244508873584,4.053735225731244e-11,67.15693619121303,0.4113898594341111,54,True,
12,3,1,0.08857142857142858,0.037142857142857144,0.065,0.0,0.4924884573694111,20,20,2,0.6346,0.0008323637772365063,5.3895369597645804e-11,63.16897463583992,0.44991530037878164,55,True,
12,3,2,0.08857142857142858,0.037142857142857144,0.11000000000000001,0.02310913234754946,0.5196289827887512,16,16,0,0.660625,0.0007096624502964378,3.3385787282405444e-11,66.00277921146107,0.6083626897907526,65,True,
12,3,3,0.08857142857142858,0.037142857142857144,0.155,0.0,0.5663969891176952,18,18,1,0.6144999999999999,0.00018957730920560642,5.0396711253998955e-11,64.98857354993501,0.405381325211424,53,True,
12,3,4,0.08857142857142858,0.037142857142857144,0.2,0.0,0.5338777692693962,19,19,2,0.6783684210526315,0.0015227913099715752,3.644628228368411e-11,63.875180676430816,0.34935613276733135,51,True,
12,4,0,0.08857142857142858,0.04285714285714286,0.02,0.09137363262047511,0.5030568428143122,16,16,1,0.6624375,0.0005203585100515459,3.902371660469986e-11,69.79797876315757,0.4638292972515727,56,True,
12,4,1,0.08857142857142858,0.04285714285714286,0.065,0.2051762615864834,0.5293760964993958,18,18,1,0.5937777777777778,0.0005082919028019556,6.458493145783971e-11,69.22342110799798,0.4845224470983994,56,True,
