dataset_id,track,scale,estimator,nominal,empirical
powered_1024,7d,32768,member_1,0.17,0.173828125
powered_1024,7d,32768,member_1,0.18,0.185546875
powered_1024,7d,32768,member_1,0.19,0.1923828125
powered_1024,7d,32768,member_1,0.2,0.19921875
powered_1024,7d,32768,member_1,0.21,0.2109375
powered_1024,7d,32768,member_1,0.22,0.22265625
powered_1024,7d,32768,member_1,0.23,0.232421875
powered_1024,7d,32768,member_1,0.24,0.2451171875
powered_1024,7d,32768,member_1,0.25,0.25390625
powered_1024,7d,32768,member_1,0.26,0.259765625
powered_1024,7d,32768,member_1,0.27,0.26953125
powered_1024,7d,32768,member_1,0.28,0.2744140625
powered_1024,7d,32768,member_1,0.29,0.2900390625
powered_1024,7d,32768,member_1,0.3,0.3046875
powered_1024,7d,32768,member_1,0.31,0.3134765625
powered_1024,7d,32768,member_1,0.32,0.32421875
powered_1024,7d,32768,member_1,0.33,0.337890625
powered_1024,7d,32768,member_1,0.34,0.3466796875
powered_1024,7d,32768,member_1,0.35000000000000003,0.353515625
powered_1024,7d,32768,member_1,0.36,0.3623046875
powered_1024,7d,32768,member_1,0.37,0.3759765625
powered_1024,7d,32768,member_1,0.38,0.384765625
powered_1024,7d,32768,member_1,0.39,0.3984375
powered_1024,7d,32768,member_1,0.4,0.4091796875
powered_1024,7d,32768,member_1,0.41000000000000003,0.4228515625
powered_1024,7d,32768,member_1,0.42,0.4345703125
powered_1024,7d,32768,member_1,0.43,0.447265625
powered_1024,7d,32768,member_1,0.44,0.45703125
powered_1024,7d,32768,member_1,0.45,0.47265625
powered_1024,7d,32768,member_1,0.46,0.48046875
powered_1024,7d,32768,member_1,0.47000000000000003,0.4931640625
powered_1024,7d,32768,member_1,0.48,0.5048828125
powered_1024,7d,32768,member_1,0.49,0.517578125
powered_1024,7d,32768,member_1,0.5,0.533203125
powered_1024,7d,32768,member_1,0.51,0.544921875
powered_1024,7d,32768,member_1,0.52,0.5556640625
powered_1024,7d,32768,member_1,0.53,0.5615234375
powered_1024,7d,32768,member_1,0.54,0.57421875
powered_1024,7d,32768,member_1,0.55,0.580078125
powered_1024,7d,32768,member_1,0.56,0.587890625
powered_1024,7d,32768,member_1,0.5700000000000001,0.6025390625
powered_1024,7d,32768,member_1,0.58,0.615234375
powered_1024,7d,32768,member_1,0.59,0.6240234375
powered_1024,7d,32768,member_1,0.6,0.6376953125
powered_1024,7d,32768,member_1,0.61,0.6533203125
powered_1024,7d,32768,member_1,0.62,0.6650390625
powered_1024,7d,32768,member_1,0.63,0.6728515625
powered_1024,7d,32768,member_1,0.64,0.6796875
powered_1024,7d,32768,member_1,0.65,0.6884765625
powered_1024,7d,32768,member_1,0.66,0.6953125
powered_1024,7d,32768,member_1,0.67,0.7021484375
powered_1024,7d,32768,member_1,0.68,0.7109375
powered_1024,7d,32768,member_1,0.6900000000000001,0.7197265625
powered_1024,7d,32768,member_1,0.7000000000000001,0.7294921875
powered_1024,7d,32768,member_1,0.71,0.73828125
powered_1024,7d,32768,member_1,0.72,0.744140625
powered_1024,7d,32768,member_1,0.73,0.7548828125
powered_1024,7d,32768,member_1,0.74,0.76171875
powered_1024,7d,32768,member_1,0.75,0.7705078125
powered_1024,7d,32768,member_1,0.76,0.78125
powered_1024,7d,32768,member_1,0.77,0.7900390625
powered_1024,7d,32768,member_1,0.78,0.798828125
powered_1024,7d,32768,member_1,0.79,0.8056640625
powered_1024,7d,32768,member_1,0.8,0.8125
powered_1024,7d,32768,member_1,0.81,0.818359375
powered_1024,7d,32768,member_1,0.8200000000000001,0.8310546875
powered_1024,7d,32768,member_1,0.8300000000000001,0.8408203125
powered_1024,7d,32768,member_1,0.84,0.849609375
powered_1024,7d,32768,member_1,0.85,0.8623046875
powered_1024,7d,32768,member_1,0.86,0.869140625
powered_1024,7d,32768,member_1,0.87,0.8857421875
powered_1024,7d,32768,member_1,0.88,0.892578125
powered_1024,7d,32768,member_1,0.89,0.900390625
powered_1024,7d,32768,member_1,0.9,0.9140625
powered_1024,7d,32768,member_1,0.91,0.919921875
powered_1024,7d,32768,member_1,0.92,0.931640625
powered_1024,7d,32768,member_1,0.93,0.9404296875
powered_1024,7d,32768,member_1,0.9400000000000001,0.94921875
powered_1024,7d,32768,member_1,0.9500000000000001,0.9560546875
powered_1024,7d,32768,member_1,0.96,0.9638671875
powered_1024,7d,32768,member_1,0.97,0.970703125
powered_1024,7d,32768,member_1,0.98,0.9833984375
powered_1024,7d,32768,member_1,0.99,0.994140625
powered_1024,7d,32768,member_1,1.0,1.0
powered_1024,7d,32768,member_2,0.0,0.0
powered_1024,7d,32768,member_2,0.01,0.0078125
powered_1024,7d,32768,member_2,0.02,0.015625
powered_1024,7d,32768,member_2,0.03,0.0185546875
powered_1024,7d,32768,member_2,0.04,0.0244140625
powered_1024,7d,32768,member_2,0.05,0.0380859375
powered_1024,7d,32768,member_2,0.06,0.0537109375
powered_1024,7d,32768,member_2,0.07,0.0634765625
powered_1024,7d,32768,member_2,0.08,0.072265625
powered_1024,7d,32768,member_2,0.09,0.080078125
powered_1024,7d,32768,member_2,0.1,0.0888671875
powered_1024,7d,32768,member_2,0.11,0.0986328125
powered_1024,7d,32768,member_2,0.12,0.10546875
powered_1024,7d,32768,member_2,0.13,0.111328125
powered_1024,7d,32768,member_2,0.14,0.1171875
powered_1024,7d,32768,member_2,0.15,0.123046875
powered_1024,7d,32768,member_2,0.16,0.1337890625
powered_1024,7d,32768,member_2,0.17,0.1455078125
powered_1024,7d,32768,member_2,0.18,0.1572265625
powered_1024,7d,32768,member_2,0.19,0.1708984375
powered_1024,7d,32768,member_2,0.2,0.1806640625
powered_1024,7d,32768,member_2,0.21,0.1962890625
powered_1024,7d,32768,member_2,0.22,0.208984375
powered_1024,7d,32768,member_2,0.23,0.2177734375
powered_1024,7d,32768,member_2,0.24,0.228515625
powered_1024,7d,32768,member_2,0.25,0.2353515625
powered_1024,7d,32768,member_2,0.26,0.2431640625
powered_1024,7d,32768,member_2,0.27,0.2529296875
powered_1024,7d,32768,member_2,0.28,0.2568359375
powered_1024,7d,32768,member_2,0.29,0.263671875
powered_1024,7d,32768,member_2,0.3,0.2734375
powered_1024,7d,32768,member_2,0.31,0.2861328125
powered_1024,7d,32768,member_2,0.32,0.298828125
powered_1024,7d,32768,member_2,0.33,0.3095703125
powered_1024,7d,32768,member_2,0.34,0.32421875
powered_1024,7d,32768,member_2,0.35000000000000003,0.3388671875
powered_1024,7d,32768,member_2,0.36,0.3466796875
powered_1024,7d,32768,member_2,0.37,0.3583984375
powered_1024,7d,32768,member_2,0.38,0.3662109375
powered_1024,7d,32768,member_2,0.39,0.3740234375
powered_1024,7d,32768,member_2,0.4,0.3818359375
powered_1024,7d,32768,member_2,0.41000000000000003,0.3935546875
powered_1024,7d,32768,member_2,0.42,0.40234375
powered_1024,7d,32768,member_2,0.43,0.4130859375
powered_1024,7d,32768,member_2,0.44,0.4228515625
powered_1024,7d,32768,member_2,0.45,0.435546875
powered_1024,7d,32768,member_2,0.46,0.443359375
powered_1024,7d,32768,member_2,0.47000000000000003,0.4482421875
powered_1024,7d,32768,member_2,0.48,0.4560546875
powered_1024,7d,32768,member_2,0.49,0.46484375
powered_1024,7d,32768,member_2,0.5,0.4775390625
powered_1024,7d,32768,member_2,0.51,0.4853515625
powered_1024,7d,32768,member_2,0.52,0.5009765625
powered_1024,7d,32768,member_2,0.53,0.5126953125
powered_1024,7d,32768,member_2,0.54,0.5234375
powered_1024,7d,32768,member_2,0.55,0.525390625
powered_1024,7d,32768,member_2,0.56,0.53515625
powered_1024,7d,32768,member_2,0.5700000000000001,0.54296875
powered_1024,7d,32768,member_2,0.58,0.55078125
powered_1024,7d,32768,member_2,0.59,0.56640625
powered_1024,7d,32768,member_2,0.6,0.5791015625
powered_1024,7d,32768,member_2,0.61,0.5869140625
powered_1024,7d,32768,member_2,0.62,0.6005859375
powered_1024,7d,32768,member_2,0.63,0.6103515625
powered_1024,7d,32768,member_2,0.64,0.619140625
powered_1024,7d,32768,member_2,0.65,0.6298828125
powered_1024,7d,32768,member_2,0.66,0.6455078125
powered_1024,7d,32768,member_2,0.67,0.654296875
powered_1024,7d,32768,member_2,0.68,0.662109375
powered_1024,7d,32768,member_2,0.6900000000000001,0.66796875
powered_1024,7d,32768,member_2,0.7000000000000001,0.6806640625
powered_1024,7d,32768,member_2,0.71,0.6845703125
powered_1024,7d,32768,member_2,0.72,0.6943359375
powered_1024,7d,32768,member_2,0.73,0.705078125
powered_1024,7d,32768,member_2,0.74,0.7177734375
powered_1024,7d,32768,member_2,0.75,0.728515625
powered_1024,7d,32768,member_2,0.76,0.7431640625
powered_1024,7d,32768,member_2,0.77,0.7509765625
powered_1024,7d,32768,member_2,0.78,0.7646484375
powered_1024,7d,32768,member_2,0.79,0.7783203125
powered_1024,7d,32768,member_2,0.8,0.787109375
powered_1024,7d,32768,member_2,0.81,0.796875
powered_1024,7d,32768,member_2,0.8200000000000001,0.806640625
powered_1024,7d,32768,member_2,0.8300000000000001,0.814453125
powered_1024,7d,32768,member_2,0.84,0.82421875
powered_1024,7d,32768,member_2,0.85,0.8359375
powered_1024,7d,32768,member_2,0.86,0.8447265625
powered_1024,7d,32768,member_2,0.87,0.8544921875
powered_1024,7d,32768,member_2,0.88,0.86328125
powered_1024,7d,32768,member_2,0.89,0.87109375
powered_1024,7d,32768,member_2,0.9,0.8837890625
powered_1024,7d,32768,member_2,0.91,0.896484375
powered_1024,7d,32768,member_2,0.92,0.908203125
powered_1024,7d,32768,member_2,0.93,0.91796875
powered_1024,7d,32768,member_2,0.9400000000000001,0.927734375
powered_1024,7d,32768,member_2,0.9500000000000001,0.939453125
powered_1024,7d,32768,member_2,0.96,0.9501953125
powered_1024,7d,32768,member_2,0.97,0.9599609375
powered_1024,7d,32768,member_2,0.98,0.9755859375
powered_1024,7d,32768,member_2,0.99,0.986328125
powered_1024,7d,32768,member_2,1.0,1.0
powered_1024,7d,32768,member_3,0.0,0.0
powered_1024,7d,32768,member_3,0.01,0.005859375
powered_1024,7d,32768,member_3,0.02,0.0146484375
powered_1024,7d,32768,member_3,0.03,0.021484375
powered_1024,7d,32768,member_3,0.04,0.03125
powered_1024,7d,32768,member_3,0.05,0.04296875
powered_1024,7d,32768,member_3,0.06,0.048828125
powered_1024,7d,32768,member_3,0.07,0.0556640625
powered_1024,7d,32768,member_3,0.08,0.064453125
powered_1024,7d,32768,member_3,0.09,0.0732421875
powered_1024,7d,32768,member_3,0.1,0.0810546875
powered_1024,7d,32768,member_3,0.11,0.0859375
powered_1024,7d,32768,member_3,0.12,0.09765625
powered_1024,7d,32768,member_3,0.13,0.1064453125
powered_1024,7d,32768,member_3,0.14,0.1162109375
powered_1024,7d,32768,member_3,0.15,0.125
powered_1024,7d,32768,member_3,0.16,0.1318359375
powered_1024,7d,32768,member_3,0.17,0.1455078125
powered_1024,7d,32768,member_3,0.18,0.1533203125
powered_1024,7d,32768,member_3,0.19,0.162109375
powered_1024,7d,32768,member_3,0.2,0.1728515625
powered_1024,7d,32768,member_3,0.21,0.18359375
powered_1024,7d,32768,member_3,0.22,0.1923828125
powered_1024,7d,32768,member_3,0.23,0.203125
powered_1024,7d,32768,member_3,0.24,0.2109375
powered_1024,7d,32768,member_3,0.25,0.220703125
powered_1024,7d,32768,member_3,0.26,0.2265625
powered_1024,7d,32768,member_3,0.27,0.23828125
powered_1024,7d,32768,member_3,0.28,0.2509765625
powered_1024,7d,32768,member_3,0.29,0.263671875
powered_1024,7d,32768,member_3,0.3,0.2724609375
powered_1024,7d,32768,member_3,0.31,0.2880859375
powered_1024,7d,32768,member_3,0.32,0.298828125
powered_1024,7d,32768,member_3,0.33,0.310546875
powered_1024,7d,32768,member_3,0.34,0.3232421875
powered_1024,7d,32768,member_3,0.35000000000000003,0.33203125
powered_1024,7d,32768,member_3,0.36,0.34375
powered_1024,7d,32768,member_3,0.37,0.3564453125
powered_1024,7d,32768,member_3,0.38,0.3662109375
powered_1024,7d,32768,member_3,0.39,0.37890625
powered_1024,7d,32768,member_3,0.4,0.3837890625
powered_1024,7d,32768,member_3,0.41000000000000003,0.4013671875
powered_1024,7d,32768,member_3,0.42,0.41015625
powered_1024,7d,32768,member_3,0.43,0.4169921875
powered_1024,7d,32768,member_3,0.44,0.421875
powered_1024,7d,32768,member_3,0.45,0.4306640625
powered_1024,7d,32768,member_3,0.46,0.443359375
powered_1024,7d,32768,member_3,0.47000000000000003,0.44921875
powered_1024,7d,32768,member_3,0.48,0.4599609375
powered_1024,7d,32768,member_3,0.49,0.4677734375
powered_1024,7d,32768,member_3,0.5,0.4755859375
powered_1024,7d,32768,member_3,0.51,0.484375
powered_1024,7d,32768,member_3,0.52,0.5009765625
powered_1024,7d,32768,member_3,0.53,0.5185546875
powered_1024,7d,32768,member_3,0.54,0.5322265625
powered_1024,7d,32768,member_3,0.55,0.548828125
powered_1024,7d,32768,member_3,0.56,0.55859375
powered_1024,7d,32768,member_3,0.5700000000000001,0.5673828125
powered_1024,7d,32768,member_3,0.58,0.57421875
powered_1024,7d,32768,member_3,0.59,0.580078125
powered_1024,7d,32768,member_3,0.6,0.5869140625
powered_1024,7d,32768,member_3,0.61,0.5966796875
powered_1024,7d,32768,member_3,0.62,0.6083984375
powered_1024,7d,32768,member_3,0.63,0.6181640625
powered_1024,7d,32768,member_3,0.64,0.626953125
powered_1024,7d,32768,member_3,0.65,0.6376953125
powered_1024,7d,32768,member_3,0.66,0.642578125
powered_1024,7d,32768,member_3,0.67,0.650390625
powered_1024,7d,32768,member_3,0.68,0.6572265625
powered_1024,7d,32768,member_3,0.6900000000000001,0.66796875
powered_1024,7d,32768,member_3,0.7000000000000001,0.6748046875
powered_1024,7d,32768,member_3,0.71,0.685546875
powered_1024,7d,32768,member_3,0.72,0.697265625
powered_1024,7d,32768,member_3,0.73,0.70703125
powered_1024,7d,32768,member_3,0.74,0.71484375
powered_1024,7d,32768,member_3,0.75,0.7294921875
powered_1024,7d,32768,member_3,0.76,0.7353515625
powered_1024,7d,32768,member_3,0.77,0.7431640625
powered_1024,7d,32768,member_3,0.78,0.7587890625
powered_1024,7d,32768,member_3,0.79,0.7666015625
powered_1024,7d,32768,member_3,0.8,0.7841796875
powered_1024,7d,32768,member_3,0.81,0.794921875
powered_1024,7d,32768,member_3,0.8200000000000001,0.80859375
powered_1024,7d,32768,member_3,0.8300000000000001,0.8193359375
powered_1024,7d,32768,member_3,0.84,0.8291015625
powered_1024,7d,32768,member_3,0.85,0.84375
powered_1024,7d,32768,member_3,0.86,0.857421875
powered_1024,7d,32768,member_3,0.87,0.869140625
powered_1024,7d,32768,member_3,0.88,0.8798828125
powered_1024,7d,32768,member_3,0.89,0.888671875
powered_1024,7d,32768,member_3,0.9,0.900390625
powered_1024,7d,32768,member_3,0.91,0.908203125
powered_1024,7d,32768,member_3,0.92,0.91796875
powered_1024,7d,32768,member_3,0.93,0.9267578125
powered_1024,7d,32768,member_3,0.9400000000000001,0.9345703125
powered_1024,7d,32768,member_3,0.9500000000000001,0.94140625
powered_1024,7d,32768,member_3,0.96,0.9541015625
powered_1024,7d,32768,member_3,0.97,0.96484375
powered_1024,7d,32768,member_3,0.98,0.97265625
powered_1024,7d,32768,member_3,0.99,0.984375
powered_1024,7d,32768,member_3,1.0,1.0
powered_1024,7d,32768,member_4,0.0,0.0
powered_1024,7d,32768,member_4,0.01,0.0087890625
powered_1024,7d,32768,member_4,0.02,0.01953125
powered_1024,7d,32768,member_4,0.03,0.029296875
powered_1024,7d,32768,member_4,0.04,0.0439453125
powered_1024,7d,32768,member_4,0.05,0.052734375
powered_1024,7d,32768,member_4,0.06,0.060546875
powered_1024,7d,32768,member_4,0.07,0.0712890625
powered_1024,7d,32768,member_4,0.08,0.080078125
powered_1024,7d,32768,member_4,0.09,0.087890625
powered_1024,7d,32768,member_4,0.1,0.09765625
powered_1024,7d,32768,member_4,0.11,0.107421875
powered_1024,7d,32768,member_4,0.12,0.1171875
powered_1024,7d,32768,member_4,0.13,0.1220703125
powered_1024,7d,32768,member_4,0.14,0.1318359375
powered_1024,7d,32768,member_4,0.15,0.140625
powered_1024,7d,32768,member_4,0.16,0.1455078125
powered_1024,7d,32768,member_4,0.17,0.1572265625
powered_1024,7d,32768,member_4,0.18,0.1650390625
powered_1024,7d,32768,member_4,0.19,0.1708984375
powered_1024,7d,32768,member_4,0.2,0.1865234375
powered_1024,7d,32768,member_4,0.21,0.201171875
powered_1024,7d,32768,member_4,0.22,0.205078125
powered_1024,7d,32768,member_4,0.23,0.2177734375
powered_1024,7d,32768,member_4,0.24,0.2275390625
powered_1024,7d,32768,member_4,0.25,0.2421875
powered_1024,7d,32768,member_4,0.26,0.25390625
powered_1024,7d,32768,member_4,0.27,0.2646484375
powered_1024,7d,32768,member_4,0.28,0.271484375
powered_1024,7d,32768,member_4,0.29,0.27734375
powered_1024,7d,32768,member_4,0.3,0.287109375
powered_1024,7d,32768,member_4,0.31,0.294921875
powered_1024,7d,32768,member_4,0.32,0.302734375
powered_1024,7d,32768,member_4,0.33,0.3154296875
powered_1024,7d,32768,member_4,0.34,0.32421875
powered_1024,7d,32768,member_4,0.35000000000000003,0.33203125
powered_1024,7d,32768,member_4,0.36,0.3427734375
powered_1024,7d,32768,member_4,0.37,0.3525390625
powered_1024,7d,32768,member_4,0.38,0.36328125
powered_1024,7d,32768,member_4,0.39,0.3759765625
powered_1024,7d,32768,member_4,0.4,0.3837890625
powered_1024,7d,32768,member_4,0.41000000000000003,0.396484375
powered_1024,7d,32768,member_4,0.42,0.408203125
powered_1024,7d,32768,member_4,0.43,0.419921875
powered_1024,7d,32768,member_4,0.44,0.427734375
powered_1024,7d,32768,member_4,0.45,0.4365234375
powered_1024,7d,32768,member_4,0.46,0.4482421875
powered_1024,7d,32768,member_4,0.47000000000000003,0.4580078125
powered_1024,7d,32768,member_4,0.48,0.466796875
powered_1024,7d,32768,member_4,0.49,0.4873046875
powered_1024,7d,32768,member_4,0.5,0.498046875
powered_1024,7d,32768,member_4,0.51,0.505859375
powered_1024,7d,32768,member_4,0.52,0.513671875
powered_1024,7d,32768,member_4,0.53,0.5205078125
powered_1024,7d,32768,member_4,0.54,0.53515625
powered_1024,7d,32768,member_4,0.55,0.54296875
powered_1024,7d,32768,member_4,0.56,0.5517578125
powered_1024,7d,32768,member_4,0.5700000000000001,0.564453125
powered_1024,7d,32768,member_4,0.58,0.576171875
powered_1024,7d,32768,member_4,0.59,0.583984375
powered_1024,7d,32768,member_4,0.6,0.59375
powered_1024,7d,32768,member_4,0.61,0.5986328125
powered_1024,7d,32768,member_4,0.62,0.609375
powered_1024,7d,32768,member_4,0.63,0.6220703125
powered_1024,7d,32768,member_4,0.64,0.6337890625
powered_1024,7d,32768,member_4,0.65,0.642578125
powered_1024,7d,32768,member_4,0.66,0.6513671875
powered_1024,7d,32768,member_4,0.67,0.6611328125
powered_1024,7d,32768,member_4,0.68,0.671875
powered_1024,7d,32768,member_4,0.6900000000000001,0.68359375
powered_1024,7d,32768,member_4,0.7000000000000001,0.6943359375
powered_1024,7d,32768,member_4,0.71,0.701171875
powered_1024,7d,32768,member_4,0.72,0.7197265625
powered_1024,7d,32768,member_4,0.73,0.7236328125
powered_1024,7d,32768,member_4,0.74,0.732421875
powered_1024,7d,32768,member_4,0.75,0.7431640625
powered_1024,7d,32768,member_4,0.76,0.75
powered_1024,7d,32768,member_4,0.77,0.7587890625
powered_1024,7d,32768,member_4,0.78,0.7685546875
powered_1024,7d,32768,member_4,0.79,0.78125
powered_1024,7d,32768,member_4,0.8,0.79296875
powered_1024,7d,32768,member_4,0.81,0.8046875
powered_1024,7d,32768,member_4,0.8200000000000001,0.8173828125
powered_1024,7d,32768,member_4,0.8300000000000001,0.828125
powered_1024,7d,32768,member_4,0.84,0.83984375
powered_1024,7d,32768,member_4,0.85,0.84765625
powered_1024,7d,32768,member_4,0.86,0.85546875
powered_1024,7d,32768,member_4,0.87,0.8671875
powered_1024,7d,32768,member_4,0.88,0.8798828125
powered_1024,7d,32768,member_4,0.89,0.890625
powered_1024,7d,32768,member_4,0.9,0.8974609375
powered_1024,7d,32768,member_4,0.91,0.9091796875
powered_1024,7d,32768,member_4,0.92,0.9130859375
powered_1024,7d,32768,member_4,0.93,0.9228515625
powered_1024,7d,32768,member_4,0.9400000000000001,0.9306640625
powered_1024,7d,32768,member_4,0.9500000000000001,0.9423828125
powered_1024,7d,32768,member_4,0.96,0.94921875
powered_1024,7d,32768,member_4,0.97,0.9638671875
powered_1024,7d,32768,member_4,0.98,0.9755859375
powered_1024,7d,32768,member_4,0.99,0.98046875
powered_1024,7d,32768,member_4,1.0,1.0
powered_1024,7d,32768,member_5,0.0,0.0
powered_1024,7d,32768,member_5,0.01,0.0078125
powered_1024,7d,32768,member_5,0.02,0.0146484375
powered_1024,7d,32768,member_5,0.03,0.0234375
powered_1024,7d,32768,member_5,0.04,0.0263671875
powered_1024,7d,32768,member_5,0.05,0.03125
powered_1024,7d,32768,member_5,0.06,0.0380859375
powered_1024,7d,32768,member_5,0.07,0.0498046875
powered_1024,7d,32768,member_5,0.08,0.0625
powered_1024,7d,32768,member_5,0.09,0.07421875
