dataset_id,track,scale,estimator,nominal,empirical
powered_1024,8d,32768,member_5,0.1,0.099609375
powered_1024,8d,32768,member_5,0.11,0.1142578125
powered_1024,8d,32768,member_5,0.12,0.1240234375
powered_1024,8d,32768,member_5,0.13,0.1376953125
powered_1024,8d,32768,member_5,0.14,0.14453125
powered_1024,8d,32768,member_5,0.15,0.15625
powered_1024,8d,32768,member_5,0.16,0.171875
powered_1024,8d,32768,member_5,0.17,0.181640625
powered_1024,8d,32768,member_5,0.18,0.189453125
powered_1024,8d,32768,member_5,0.19,0.1982421875
powered_1024,8d,32768,member_5,0.2,0.2060546875
powered_1024,8d,32768,member_5,0.21,0.21875
powered_1024,8d,32768,member_5,0.22,0.23046875
powered_1024,8d,32768,member_5,0.23,0.244140625
powered_1024,8d,32768,member_5,0.24,0.2578125
powered_1024,8d,32768,member_5,0.25,0.267578125
powered_1024,8d,32768,member_5,0.26,0.2841796875
powered_1024,8d,32768,member_5,0.27,0.291015625
powered_1024,8d,32768,member_5,0.28,0.3046875
powered_1024,8d,32768,member_5,0.29,0.3125
powered_1024,8d,32768,member_5,0.3,0.3203125
powered_1024,8d,32768,member_5,0.31,0.3271484375
powered_1024,8d,32768,member_5,0.32,0.341796875
powered_1024,8d,32768,member_5,0.33,0.3525390625
powered_1024,8d,32768,member_5,0.34,0.357421875
powered_1024,8d,32768,member_5,0.35000000000000003,0.3701171875
powered_1024,8d,32768,member_5,0.36,0.380859375
powered_1024,8d,32768,member_5,0.37,0.3916015625
powered_1024,8d,32768,member_5,0.38,0.3974609375
powered_1024,8d,32768,member_5,0.39,0.4072265625
powered_1024,8d,32768,member_5,0.4,0.4140625
powered_1024,8d,32768,member_5,0.41000000000000003,0.421875
powered_1024,8d,32768,member_5,0.42,0.4287109375
powered_1024,8d,32768,member_5,0.43,0.4375
powered_1024,8d,32768,member_5,0.44,0.451171875
powered_1024,8d,32768,member_5,0.45,0.4599609375
powered_1024,8d,32768,member_5,0.46,0.4677734375
powered_1024,8d,32768,member_5,0.47000000000000003,0.4814453125
powered_1024,8d,32768,member_5,0.48,0.4970703125
powered_1024,8d,32768,member_5,0.49,0.50390625
powered_1024,8d,32768,member_5,0.5,0.517578125
powered_1024,8d,32768,member_5,0.51,0.529296875
powered_1024,8d,32768,member_5,0.52,0.5361328125
powered_1024,8d,32768,member_5,0.53,0.55078125
powered_1024,8d,32768,member_5,0.54,0.5654296875
powered_1024,8d,32768,member_5,0.55,0.5703125
powered_1024,8d,32768,member_5,0.56,0.5849609375
powered_1024,8d,32768,member_5,0.5700000000000001,0.5947265625
powered_1024,8d,32768,member_5,0.58,0.603515625
powered_1024,8d,32768,member_5,0.59,0.6181640625
powered_1024,8d,32768,member_5,0.6,0.626953125
powered_1024,8d,32768,member_5,0.61,0.6357421875
powered_1024,8d,32768,member_5,0.62,0.6455078125
powered_1024,8d,32768,member_5,0.63,0.6533203125
powered_1024,8d,32768,member_5,0.64,0.6630859375
powered_1024,8d,32768,member_5,0.65,0.673828125
powered_1024,8d,32768,member_5,0.66,0.6787109375
powered_1024,8d,32768,member_5,0.67,0.685546875
powered_1024,8d,32768,member_5,0.68,0.6943359375
powered_1024,8d,32768,member_5,0.6900000000000001,0.703125
powered_1024,8d,32768,member_5,0.7000000000000001,0.716796875
powered_1024,8d,32768,member_5,0.71,0.720703125
powered_1024,8d,32768,member_5,0.72,0.728515625
powered_1024,8d,32768,member_5,0.73,0.7373046875
powered_1024,8d,32768,member_5,0.74,0.7421875
powered_1024,8d,32768,member_5,0.75,0.75390625
powered_1024,8d,32768,member_5,0.76,0.76171875
powered_1024,8d,32768,member_5,0.77,0.771484375
powered_1024,8d,32768,member_5,0.78,0.779296875
powered_1024,8d,32768,member_5,0.79,0.7880859375
powered_1024,8d,32768,member_5,0.8,0.802734375
powered_1024,8d,32768,member_5,0.81,0.80859375
powered_1024,8d,32768,member_5,0.8200000000000001,0.818359375
powered_1024,8d,32768,member_5,0.8300000000000001,0.8251953125
powered_1024,8d,32768,member_5,0.84,0.8291015625
powered_1024,8d,32768,member_5,0.85,0.837890625
powered_1024,8d,32768,member_5,0.86,0.8515625
powered_1024,8d,32768,member_5,0.87,0.8681640625
powered_1024,8d,32768,member_5,0.88,0.8779296875
powered_1024,8d,32768,member_5,0.89,0.884765625
powered_1024,8d,32768,member_5,0.9,0.890625
powered_1024,8d,32768,member_5,0.91,0.8984375
powered_1024,8d,32768,member_5,0.92,0.90234375
powered_1024,8d,32768,member_5,0.93,0.9140625
powered_1024,8d,32768,member_5,0.9400000000000001,0.9208984375
powered_1024,8d,32768,member_5,0.9500000000000001,0.93359375
powered_1024,8d,32768,member_5,0.96,0.9443359375
powered_1024,8d,32768,member_5,0.97,0.9501953125
powered_1024,8d,32768,member_5,0.98,0.9697265625
powered_1024,8d,32768,member_5,0.99,0.9814453125
powered_1024,8d,32768,member_5,1.0,1.0
